Cs,FA,MA,I,Br,structure,bandgap,glass,ETL,ETL-2,Ethickness,HTL,Hthickness,meta,depositionProcedure,depositionMethod,Anti-solvent,PrecursorSolution,AnnealingTemperature,AnnealingTime,Jsc,Voc,FF,PCE
0.45,0.55,0.0,3.0,0.0,1,1.675392,13.748588709770196,13.488257532983164,14.720934210311336,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,11.813466461809325,14.00101851851855,170.0,10.0,18.09,0.94,0.56,9.6
0.05,0.9,0.05,3.0,0.0,1,1.548300000000001,13.748588709770196,13.488257532983164,13.383332009508031,72.6,14.50981884057955,150.428,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,15.90323244283673,100.0,60.0,25.26,1.153,0.8398,24.46
0.0,0.85,0.15,2.55,0.45,1,1.695760000000001,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.50981884057955,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.913116958308942,14.00101851851855,130.0,30.0,21.95,1.15,0.7057,17.75
0.05,0.79,0.16,2.5,0.5,1,1.68654,15.131265603223945,15.159048660965988,14.720934210311336,34.6,14.359892856719423,150.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,17.36,1.03,0.71,12.77
0.05,0.7885,0.1615,1.95,1.05,1,1.788191666666668,15.131265603223945,15.569879212259472,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,15.043190661450348,13.612357075332145,14.234280155654995,14.00101851851855,100.0,10.0,17.17,1.09,0.7583,14.24
0.05,0.7885,0.1615,2.49,0.51,1,1.603289999999999,13.748588709770196,13.488257532983164,13.383332009508031,82.0,14.50981884057955,252.0,14.127791666767372,13.387363546219715,14.540728643216081,15.192850178189387,14.00101851851855,100.0,60.0,23.6,1.15,0.73,19.9
0.0,0.67,0.33,0.0,3.0,1,2.28,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,7.0,1.35,0.58,5.5
0.0,0.85,0.15,2.85,0.15,1,1.55,13.748588709770196,15.569879212259472,13.905069668284664,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,12.719754513751047,14.99397098367796,14.00101851851855,150.0,30.0,0.9,18.4,0.46,7.7
0.05,0.7885,0.1615,2.49,0.51,1,1.633519999999999,13.748588709770196,14.892146700255825,14.720934210311336,72.6,14.50981884057955,200.62,14.127791666767372,13.387363546219715,14.908969235021235,14.234280155654995,14.00101851851855,100.0,60.0,23.3,1.08,0.738,17.3
1.0,0.0,0.0,1.0,2.0,1,1.844525634920634,13.748588709770196,13.488257532983164,14.720934210311336,28.0,14.50981884057955,172.0,15.271361592621036,15.043190661450348,14.540728643216081,14.99397098367796,14.36215413943355,225.0,10.0,11.5,1.26,0.73,10.6
0.2,0.8,0.0,3.0,0.0,1,1.56,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,65.2,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,21.5,1.017,0.701,15.69
0.05,0.7885,0.1615,2.49,0.51,1,1.603289999999999,13.748588709770196,13.488257532983164,13.383332009508031,80.0,14.50981884057955,250.0,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,23.5,1.11,0.77,20.1
0.5,0.4,0.1,2.49,0.51,1,1.7,15.131265603223945,14.580685119632928,14.720934210311336,46.4,14.19100107926913,102.0,14.127791666767372,14.308424410650709,16.35308226066059,14.99397098367796,16.067433477417786,112.0,34.0,17.0,1.146,0.82,16.0
0.05,0.7885,0.1615,0.0,3.0,1,1.69757,15.131265603223945,15.569879212259472,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,15.043190661450348,13.612357075332145,14.234280155654995,14.00101851851855,100.0,10.0,6.01,1.31,0.5524,4.36
0.0,0.4,0.6,3.0,0.0,0,1.53,15.131265603223945,11.770393394666886,14.720934210311336,22.2,11.599997776310113,135.2,15.271361592621036,15.043190661450348,14.540728643216081,11.813466461809325,14.331532077906342,100.0,5.0,20.96,0.979,0.647,13.28
0.05,0.8,0.15,2.55,0.45,1,1.69477,13.748588709770196,13.488257532983164,14.720934210311336,34.008,14.50981884057955,190.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.950848415874212,100.0,60.0,22.31,1.085,0.76,18.04
0.25,0.5625,0.1875,2.4,0.6,0,1.7,15.131265603223945,15.405229294435959,14.641134841501426,21.2,15.76762475068065,94.0034,15.422352987268296,15.043190661450348,14.540728643216081,14.99397098367796,14.671736191979742,100.0,30.0,17.8,1.12,0.705,14.1
0.0,0.67,0.33,1.5,1.5,1,1.85,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,15.3,1.11,0.69,11.7
0.0,0.0,1.0,3.0,0.0,1,1.70642,15.131265603223945,15.569879212259472,14.720934210311336,20.0,14.50981884057955,220.0,15.271361592621036,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,20.1,1.05,0.688,14.6
0.065,0.6545,0.2805,2.67,0.33,1,1.527401666666667,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.278187603417512,172.0,12.108966965883685,15.043190661450348,14.540728643216081,14.99397098367796,14.00101851851855,150.0,15.0,21.12,1.02,0.6057,12.87
0.05,0.7885,0.1615,2.49,0.51,1,1.6,13.748588709770196,15.159048660965988,14.720934210311336,0.04,15.155118720624118,0.1,15.155118720624118,15.043190661450348,14.540728643216081,14.234280155654995,14.994676372149106,100.0,60.0,22.68,1.14,0.76,19.61
0.0,0.0,1.0,3.0,0.0,1,1.59,13.748588709770196,15.569879212259472,13.905069668284664,40.6,14.50981884057955,74.0,15.271361592621036,12.718995012112048,14.540728643216081,14.99397098367796,14.198525610001713,100.0,60.0,1.01,21.4,0.66,14.6
0.05,0.7885,0.1615,2.49,0.51,1,1.56211,15.131265603223945,15.569879212259472,14.720934210311336,30.0,14.50981884057955,165.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,120.0,0.0,20.17,1.12,0.6634,15.03
0.05,0.76,0.19,2.45,0.6,1,1.572,13.748588709770196,15.159048660965988,14.720934210311336,72.6,14.50981884057955,200.62,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,23.29,1.156,0.765,20.6
0.065,0.6545,0.2805,2.67,0.33,1,1.685390000000001,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.449930789576669,172.0,12.108966965883685,15.043190661450348,14.540728643216081,14.99397098367796,14.00101851851855,150.0,15.0,22.36,1.02,0.6199,14.19
0.05,0.8075,0.1425,2.6,0.45,1,1.546,13.748588709770196,15.159048660965988,14.720934210311336,72.6,14.50981884057955,200.62,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,23.61,1.135,0.777,20.7
0.07,0.9,0.03,2.76,0.24,1,1.695760000000001,13.748588709770196,13.488257532983164,13.383332009508031,28.0,15.247025503190642,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,15.480389906531613,150.0,30.0,23.85,1.15,0.79,22.11
0.0,0.17,0.83,1.0,2.0,1,1.99,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,5.1,0.94,0.74,3.5
0.0,0.17,0.83,1.5,1.5,1,1.86,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,10.3,1.07,0.79,8.7
0.0,0.85,0.15,2.85,0.15,1,1.55,15.131265603223945,15.159048660965988,14.720934210311336,23.2,14.50981884057955,104.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,20.96,1.01,0.61,14.29
0.1,0.747,0.153,2.49,0.51,1,1.547440000000001,15.131265603223945,15.569879212259472,14.720934210311336,72.6,14.50981884057955,150.428,14.127791666767372,15.043190661450348,14.540728643216081,14.864158233543485,14.00101851851855,100.0,60.0,25.42,1.049,0.758,20.21
0.0,0.85,0.15,2.55,0.45,1,1.69757,13.748588709770196,14.99768746664489,14.720934210311336,32.6,14.50981884057955,190.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,21.3,1.14,0.74,18.4
0.05,0.7885,0.1615,2.49,0.51,1,1.685913333333334,15.131265603223945,15.569879212259472,14.720934210311336,30.0,14.50981884057955,165.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,120.0,15.0,20.91,1.14,0.7513,17.97
0.0,0.5,0.5,3.0,0.0,1,1.55,13.748588709770196,13.488257532983164,13.383332009508031,22.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,19.6,0.96,0.68,12.8
0.05,0.915,0.085,2.745,0.255,1,1.685390000000001,13.748588709770196,13.488257532983164,13.383332009508031,22.2,14.50981884057955,135.2,14.127791666767372,13.387363546219715,14.540728643216081,14.99397098367796,14.00101851851855,100.0,3.0,20.6,1.084,0.625,14.0
0.0,0.83,0.17,2.49,0.51,1,1.603289999999999,13.748588709770196,15.159048660965988,14.720934210311336,60.0,14.50981884057955,80.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,110.0,60.0,8.507,1.02,0.4096,3.57
0.15,0.6375,0.2125,2.49,0.51,0,1.65,15.131265603223945,15.405229294435959,14.641134841501426,22.2,15.76762475068065,94.0034,15.422352987268296,15.043190661450348,14.540728643216081,14.99397098367796,14.671736191979742,100.0,30.0,20.3,1.09,0.757,16.8
0.05,0.81,0.14,2.55,0.45,1,1.57,16.219904627831337,16.219904627831337,14.720934210311336,39.0,13.615021021673606,106.0,16.33707903623317,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,110.0,44.0,22.16,1.23,0.78,21.1
0.06,0.45,0.49,1.86,0.96,1,1.8,13.748588709770196,15.569879212259472,14.720934210311336,21.2,14.50981884057955,94.0034,13.56754203087829,13.387363546219715,14.540728643216081,14.99397098367796,14.00101851851855,100.0,30.0,12.1,1.05,0.49,7.2
0.05,0.7885,0.1615,2.7,0.3,0,1.695760000000001,15.131265603223945,11.770393394666886,14.933470884212586,25.0,15.02940413943355,45.0,12.108966965883685,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,22.2,1.024,0.75,17.0
0.0,0.85,0.15,2.55,0.45,1,1.6,15.131265603223945,15.159048660965988,14.720934210311336,23.2,14.50981884057955,104.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,20.77,1.04,0.68,14.47
0.33,0.33,0.33,2.4,0.6,1,1.685746666666667,13.748588709770196,13.488257532983164,13.383332009508031,40.0,14.50981884057955,50.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,18.43,1.05,0.48,9.3
0.0,0.5,0.5,2.5,0.5,1,1.61,13.748588709770196,13.488257532983164,13.383332009508031,22.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,20.4,1.04,0.61,12.9
0.0,0.85,0.15,3.0,0.0,1,1.6744,13.748588709770196,13.488257532983164,13.383332009508031,52.0,14.50981884057955,104.0,14.127791666767372,13.387363546219715,14.540728643216081,11.813466461809325,14.36215413943355,150.0,60.0,15.66,0.805,0.598,7.53
0.25,0.75,0.0,2.1,0.9,1,1.73,13.748588709770196,15.569879212259472,13.905069668284664,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,14.99397098367796,14.00101851851855,150.0,30.0,1.06,17.1,0.67,12.2
0.05,0.7885,0.1615,2.49,0.51,1,1.603289999999999,13.748588709770196,13.394751062492757,14.720934210311336,34.6,13.615021021673606,160.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,15.14,0.82,0.49,6.08
0.05,0.8,0.15,2.55,0.45,1,1.695760000000001,13.748588709770196,13.488257532983164,14.720934210311336,34.008,14.50981884057955,190.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,15.0718492970318,100.0,60.0,22.51,1.116,0.76,18.97
0.02,0.38,0.6,2.975,0.025,0,1.527401666666667,15.131265603223945,11.770393394666886,14.720934210311336,24.2,11.599997776310113,61.2,14.301024664785722,13.387363546219715,13.612357075332145,14.99397098367796,14.198525610001713,100.0,10.0,21.75,0.98,0.5476,11.67
0.0,0.3,0.7,0.6,2.4,0,1.69,15.131265603223945,14.580685119632928,14.734614611936987,22.2,15.02940413943355,139.2,15.271361592621036,15.043190661450348,14.540728643216081,11.813466461809325,14.00101851851855,100.0,10.0,17.34,1.11,0.78,15.01
0.02,0.38,0.6,2.975,0.026,0,1.603289999999999,15.131265603223945,11.770393394666886,14.720934210311336,22.2,11.599997776310113,139.2,14.198821434056084,13.387363546219715,13.612357075332145,14.99397098367796,14.198525610001713,100.0,10.0,17.59,0.94,0.7418,12.26
0.06,0.79,0.15,1.2,1.8,1,1.83,13.748588709770196,13.488257532983164,13.383332009508031,34.6,14.50981884057955,160.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,15.3,1.12,0.72,12.3
0.05,0.7885,0.1615,2.49,0.51,1,1.69477,13.748588709770196,13.389546723518237,14.720934210311336,34.6,13.615021021673606,160.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,16.09,0.8,0.47,6.04
0.05,0.7885,0.1615,2.49,0.51,1,1.547258333333334,13.748588709770196,15.159048660965988,14.720934210311336,52.0,14.98467661920859,104.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,110.0,60.0,22.3,1.14,0.705,18.3
0.0,1.0,0.0,3.0,0.0,1,1.6848,13.748588709770196,13.488257532983164,13.383332009508031,52.0,14.50981884057955,104.0,14.127791666767372,13.387363546219715,14.540728643216081,11.813466461809325,14.36215413943355,150.0,60.0,17.55,0.802,0.655,9.22
0.05,0.7885,0.1615,2.79,0.21,1,1.55,13.995852214049807,15.569879212259472,14.720934210311336,28.0,14.10952269049925,172.0,13.995852214049807,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,150.0,15.0,19.7,0.9,0.57,10.7
0.0,0.67,0.33,3.0,0.0,1,1.53,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,59.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,22.7,0.97,0.63,13.9
0.07,0.9,0.03,2.76,0.24,1,1.695760000000001,13.748588709770196,13.488257532983164,13.383332009508031,28.0,15.263108754345406,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,15.263108754345406,150.0,30.0,23.96,1.1,0.76,20.44
0.0,0.85,0.15,2.55,0.45,1,1.695760000000001,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.50981884057955,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.799922585613134,14.00101851851855,130.0,30.0,21.68,1.14,0.6744,16.88
0.05,0.54,0.41,2.94,0.06,1,1.63836,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.50981884057955,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.99397098367796,14.00101851851855,150.0,15.0,24.03,1.095,0.7477,19.68
0.05,0.87,0.08,2.76,0.24,0,1.695760000000001,15.131265603223945,15.922031015204524,15.67940413943355,24.2,15.76762475068065,59.0034,15.271361592621036,13.387363546219715,14.540728643216081,14.99397098367796,14.711448823046295,100.0,30.0,22.74,0.97,0.738,16.2
0.05,0.87,0.08,2.76,0.24,0,1.695760000000001,15.131265603223945,15.922031015204524,15.67940413943355,24.2,15.76762475068065,52.0034,15.271361592621036,13.387363546219715,14.540728643216081,14.99397098367796,14.750481365355196,100.0,30.0,21.65,1.03,0.725,16.5
0.0,0.83,0.17,3.0,0.0,1,1.53,13.748588709770196,13.488257532983164,13.383332009508031,23.2,14.50981884057955,55.2034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,21.5,0.92,0.61,12.1
0.1,0.75,0.15,2.55,0.45,1,1.603289999999999,15.131265603223945,14.48896333188557,14.720934210311336,34.6,14.50981884057955,150.22,15.271361592621036,15.043190661450348,14.540728643216081,14.86456493872716,14.00101851851855,100.0,60.0,18.31,1.182,0.7064,14.49
0.0,0.33,0.67,2.5,0.5,1,1.67,13.748588709770196,13.488257532983164,13.383332009508031,22.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,18.7,0.91,0.64,11.0
0.05,0.83,0.17,2.49,0.51,1,1.633519999999999,13.748588709770196,13.488257532983164,13.383332009508031,22.2,14.50981884057955,135.2,14.127791666767372,13.387363546219715,14.540728643216081,14.99397098367796,14.00101851851855,100.0,3.0,18.9,1.113,0.577,12.1
0.0,0.0,1.0,3.0,0.0,1,1.6,15.131265603223945,14.580685119632928,14.720934210311336,32.0,14.19100107926913,159.0,14.127791666767372,14.308424410650709,16.35308226066059,14.99397098367796,16.067433477417786,120.0,23.0,19.6,1.094,0.812,17.4
0.0,0.4,0.6,1.8,1.2,0,1.76,15.131265603223945,11.770393394666886,14.641134841501426,30.0,15.76762475068065,165.0,15.271361592621036,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,130.0,10.0,1.17,16.0,0.786,14.7
0.06,0.8,0.14,2.58,0.42,1,1.685746666666667,13.748588709770196,15.159048660965988,14.720934210311336,24.2,14.50981884057955,55.0034,15.271361592621036,15.043190661450348,14.540728643216081,14.234280155654995,15.384109635502995,100.0,30.0,23.65,1.1,0.814,21.37
0.2,0.8,0.0,3.0,0.0,1,1.56,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,65.2,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,21.5,1.017,0.701,15.69
0.05,0.79,0.15,2.45,0.55,1,1.695760000000001,13.748588709770196,13.488257532983164,13.383332009508031,34.008,14.50981884057955,190.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,22.43,1.08,0.8048,19.5
0.0,0.4,0.6,3.0,0.0,1,1.69593,14.036472428746311,14.036472428746311,14.720934210311336,32.6,14.10952269049925,126.0034,15.271361592621036,15.043190661450348,13.612357075332145,14.234280155654995,16.067433477417786,100.0,22.6,20.6,1.05,0.536,11.6
0.05,0.7885,0.1615,2.49,0.51,1,1.551540000000001,15.131265603223945,15.569879212259472,14.720934210311336,72.6,14.50981884057955,150.428,14.127791666767372,15.043190661450348,14.540728643216081,14.864158233543485,14.00101851851855,100.0,60.0,25.54,1.006,0.723,18.58
0.0,1.0,0.0,3.0,0.0,1,1.6038819999999998,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,65.2,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,21.4,0.809,0.592,10.4
0.0,0.3,0.7,0.15,2.85,0,1.6,15.131265603223945,14.580685119632928,14.734614611936987,23.2,15.02940413943355,104.2,15.271361592621036,15.043190661450348,14.540728643216081,11.813466461809325,14.00101851851855,100.0,10.0,20.48,1.06,0.77,16.72
0.0,0.95,0.05,2.85,0.15,1,1.608856666666666,15.131265603223945,15.66124068589618,13.383332009508031,28.0,14.50981884057955,172.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,120.0,30.0,24.8,1.17,0.81,23.5
0.07,0.79,0.14,2.49,0.51,0,1.69218,15.131265603223945,11.770393394666886,14.720934210311336,25.008000000000003,11.599997776310113,82.2,13.917787129432009,14.101014663276032,16.35308226066059,14.99397098367796,16.067433477417786,100.0,24.0,21.7,0.93,0.49,10.1
0.065,0.6545,0.2805,2.67,0.33,1,1.685390000000001,15.131265603223945,15.569879212259472,14.720934210311336,28.0,14.43041451842222,172.0,12.108966965883685,15.043190661450348,14.540728643216081,14.99397098367796,14.00101851851855,150.0,15.0,22.23,1.04,0.6215,14.04
0.05,0.7885,0.1615,2.49,0.51,1,1.5016,13.748588709770196,13.488257532983164,13.383332009508031,68.6,14.50981884057955,140.4174,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,15.406228076144703,100.0,45.0,24.4,1.185,0.745,21.54
0.0,0.33,0.67,1.5,1.5,1,1.85,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,13.9,1.13,0.68,10.7
0.17,0.83,0.0,1.8,1.2,0,1.844525634920634,15.131265603223945,15.405229294435959,14.641134841501426,28.0,14.815535602536693,172.0,15.271361592621036,16.59485963017334,14.540728643216081,14.864158233543485,15.03652243629475,150.0,10.0,17.2,1.25,0.78,17.0
0.05,0.85,0.1,2.55,0.45,1,1.695760000000001,13.748588709770196,15.569879212259472,14.720934210311336,0.04,14.50981884057955,40.0514,15.422352987268296,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,22.01,1.045,0.743,17.1
0.3,0.7,0.0,3.0,0.0,1,1.680154,13.748588709770196,13.488257532983164,14.720934210311336,28.0,14.50981884057955,172.0,15.271361592621036,12.718995012112048,14.540728643216081,11.813466461809325,14.00101851851855,170.0,10.0,19.46,1.04,0.73,14.8
0.05,0.8,0.15,2.55,0.45,1,1.691170000000001,13.748588709770196,13.488257532983164,14.720934210311336,46.208000000000006,14.50981884057955,190.22,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,15.178538246009458,100.0,60.0,22.82,1.145,0.76,19.79
0.2,0.8,0.0,3.0,0.0,1,1.574,13.748588709770196,15.569879212259472,13.905069668284664,28.0,14.50981884057955,172.0,14.127791666767372,13.387363546219715,14.540728643216081,15.164991764957218,14.00101851851855,150.0,10.0,21.73,1.03,0.7237,16.18
0.5,0.5,0.0,2.49,0.51,1,1.62,15.131265603223945,14.580685119632928,14.720934210311336,46.4,14.19100107926913,74.0,14.127791666767372,14.308424410650709,16.35308226066059,14.99397098367796,16.067433477417786,110.0,34.0,17.6,0.846,0.57,8.5
0.175,0.75,0.075,2.64,0.36,1,1.57,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,61.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,20.0,21.88,1.124,0.75,18.45
0.1,0.75,0.15,2.49,0.51,1,1.69444,13.748588709770196,13.488257532983164,13.383332009508031,31.0,14.50981884057955,50.0314,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,20.7,1.049,0.75,16.3
0.0,0.85,0.15,1.95,1.05,1,1.72,15.131265603223945,15.159048660965988,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,17.86,1.1,0.65,12.11
0.0,0.3,0.7,0.45,2.55,0,1.66,15.131265603223945,14.580685119632928,14.734614611936987,23.2,15.02940413943355,104.2,15.271361592621036,15.043190661450348,14.540728643216081,11.813466461809325,14.00101851851855,100.0,10.0,18.94,1.11,0.78,16.4
0.05,0.7885,0.1615,2.49,0.51,1,1.633519999999999,15.131265603223945,15.569879212259472,14.720934210311336,52.0,15.390615059221144,104.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,110.0,50.0,23.74,1.16,0.778,21.42
0.05,0.8075,0.1425,2.55,0.45,1,1.612,13.748588709770196,13.488257532983164,13.383332009508031,36.008,14.50981884057955,190.22,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,21.7,1.055,0.7548,17.1
0.05,0.7125,0.2375,2.7,0.3,0,1.6,15.131265603223945,15.405229294435959,14.641134841501426,22.2,15.76762475068065,94.0034,15.422352987268296,15.043190661450348,14.540728643216081,14.99397098367796,14.671736191979742,100.0,30.0,20.8,1.08,0.767,17.3
0.0,0.85,0.15,1.8,1.2,1,1.76,15.131265603223945,15.159048660965988,14.720934210311336,22.2,14.50981884057955,139.2,14.127791666767372,13.387363546219715,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,15.8,1.11,0.56,8.32
0.05,0.9025,0.0475,2.9,0.15,1,1.503,13.748588709770196,15.159048660965988,14.720934210311336,72.6,14.50981884057955,150.428,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,24.69,1.126,0.768,21.4
0.2,0.8,0.0,2.84,0.16,1,1.58,13.748588709770196,13.488257532983164,13.383332009508031,24.2,14.50981884057955,61.2,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,10.0,21.9,1.073,0.742,17.35
0.05,0.7885,0.1615,2.49,0.51,1,1.69005,13.748588709770196,15.159048660965988,15.217570788318357,52.0,14.50981884057955,104.0,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,110.0,50.0,23.65,1.184,0.71,20.09
0.17,0.83,0.0,1.8,1.2,0,1.694780000000001,15.131265603223945,15.405229294435959,14.641134841501426,21.2,14.685427128173696,94.0034,15.271361592621036,16.59485963017334,14.540728643216081,14.864158233543485,14.00101851851855,100.0,30.0,17.3,1.22,0.77,16.0
0.05,0.8,0.15,2.52,0.48,1,1.6312,15.131265603223945,15.159048660965988,14.720934210311336,46.2,14.435800289598646,91.0,15.422352987268296,16.59485963017334,16.35308226066059,14.99397098367796,16.067433477417786,102.0,38.6,18.503,1.1,0.739,15.054
0.05,0.7885,0.1615,2.49,0.51,1,1.603289999999999,13.748588709770196,13.488257532983164,13.383332009508031,81.0,14.50981884057955,251.0,14.127791666767372,13.387363546219715,14.540728643216081,15.053820344376593,14.00101851851855,100.0,60.0,23.3,1.15,0.74,19.8
0.0,0.0,1.0,2.5,0.5,1,1.66,13.748588709770196,13.488257532983164,13.383332009508031,21.2,14.50981884057955,94.0034,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,30.0,18.3,1.1,0.66,13.2
0.1,0.747,0.153,2.49,0.51,1,1.762353333333336,13.748588709770196,13.488257532983164,13.383332009508031,72.6,14.50981884057955,200.62,14.127791666767372,15.043190661450348,14.540728643216081,14.234280155654995,14.00101851851855,100.0,60.0,23.6,1.11,0.77,20.2
0.05,0.87,0.08,2.76,0.24,0,1.547258333333334,15.131265603223945,15.922031015204524,15.67940413943355,24.2,15.76762475068065,55.0034,15.271361592621036,13.387363546219715,14.540728643216081,14.99397098367796,15.03672000895379,100.0,30.0,22.06,1.07,0.798,18.7
0.05,0.7885,0.1615,2.515,0.4845,0,1.687240000000001,15.131265603223945,15.405229294435959,14.720934210311336,36.008,14.919622382027093,190.22,15.422352987268296,13.387363546219715,14.540728643216081,15.164991764957218,14.00101851851855,100.0,60.0,22.0,1.08,0.753,17.8
0.0,0.4,0.6,3.0,0.0,1,1.695760000000001,13.748588709770196,15.159048660965988,14.720934210311336,44.2,14.50981884057955,108.0,14.127791666767372,13.387363546219715,14.540728643216081,14.99397098367796,16.067433477417786,110.0,39.6,18.96,0.992,0.692,13.4
